path,taxa,specimen,tissue
Streamline process/measured/EdwardsiaMNRJ5353!/filament/image0437.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353!/filament/image0447.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0007.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0020.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0061.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0076.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0079.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0106.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0134.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0150.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0161.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0166.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0171.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0187.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0198.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0208.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0223.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0263.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0281.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0305.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0329.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0336.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0351.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0374.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0382.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0395.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0399.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0417.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0434.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/EdwardsiaMNRJ5353_/filament/image0442.tif,Edwardsia,MNRJ5353,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0005.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0006.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0014.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0028.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0039.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0040.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0041.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0043.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0055.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0056.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0062.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0064.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0074.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0080.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0094.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0106.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0111.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0114.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0122.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0134.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0140.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0146.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0155.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0156.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0158.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/filament/image0164.tif,Flytrap,EX1402L3,filament
Streamline process/measured/FlytrapEX1402L3/pharynx/image0003.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0008.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0009.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0011.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0013 (2).tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0013.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0016.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0020.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0021.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0023.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0025.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0026.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0031.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0034.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0037.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0038.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0042.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0048.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0053.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0064.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0073.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0076 (2).tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0076.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0077.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0087.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0089.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0090.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0093.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0094.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0096.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0099.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0100 (2).tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0100.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0105.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0110.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0111.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0113 (2).tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0113.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0121.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0132.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0136 (2).tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0136.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0137.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0138.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0140.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0145.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0150.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0152.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0155 (2).tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0155.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0160.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0164.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0165.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0166.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0167.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0169.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0170.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0174.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0177.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0181.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0184.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0186.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0188.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0189.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0192.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0194.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0198.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/FlytrapEX1402L3/pharynx/image0200.tif,Flytrap,EX1402L3,pharynx
Streamline process/measured/MNRJ8183_Actinernus@/column/image9574.tif,Actinernus,MNRJ8183,column
Streamline process/measured/MNRJ8183_Actinernus@/column/image9578.tif,Actinernus,MNRJ8183,column
Streamline process/measured/MNRJ8183_Actinernus@/column/image9580.tif,Actinernus,MNRJ8183,column
Streamline process/measured/MNRJ8183_Actinernus@/column/image9587.tif,Actinernus,MNRJ8183,column
Streamline process/measured/MNRJ8183_Actinernus@/column/image9588.tif,Actinernus,MNRJ8183,column
Streamline process/measured/MNRJ8183_Actinernus@/column/image9591.tif,Actinernus,MNRJ8183,column
Streamline process/measured/MNRJ8183_Actinernus@/column/image9592.tif,Actinernus,MNRJ8183,column
Streamline process/measured/MNRJ8183_Actinernus@/column/image9593.tif,Actinernus,MNRJ8183,column
Streamline process/measured/MNRJ8183_Actinernus@/column/image9595.tif,Actinernus,MNRJ8183,column
Streamline process/measured/MNRJ8183_Actinernus@/column/image9618.tif,Actinernus,MNRJ8183,column
Streamline process/measured/MNRJ8183_Actinernus@/column/image9619.tif,Actinernus,MNRJ8183,column
Streamline process/measured/MNRJ8183_Actinernus@/column/image9625.tif,Actinernus,MNRJ8183,column
Streamline process/measured/MNRJ8183_Actinernus@/column/image9627.tif,Actinernus,MNRJ8183,column
Streamline process/measured/MNRJ8183_Actinernus@/column/image9630.tif,Actinernus,MNRJ8183,column
Streamline process/measured/MNRJ8183_Actinernus@/filament/image.tif,Actinernus,MNRJ8183,filament
Streamline process/measured/MNRJ8183_Actinernus@/filament/image0003.tif,Actinernus,MNRJ8183,filament
Streamline process/measured/MNRJ8183_Actinernus@/filament/image0010.tif,Actinernus,MNRJ8183,filament
Streamline process/measured/MNRJ8183_Actinernus@/filament/image0013.tif,Actinernus,MNRJ8183,filament
Streamline process/measured/MNRJ8183_Actinernus@/filament/image0018.tif,Actinernus,MNRJ8183,filament
Streamline process/measured/MNRJ8183_Actinernus@/filament/image0044.tif,Actinernus,MNRJ8183,filament
Streamline process/measured/MNRJ8183_Actinernus@/pharynx/image0017.tif,Actinernus,MNRJ8183,pharynx
Streamline process/measured/MNRJ8183_Actinernus@/tentacles/image9665.tif,Actinernus,MNRJ8183,tentacles
Streamline process/measured/MNRJ8183_Actinernus@/tentacles/image9809.tif,Actinernus,MNRJ8183,tentacles
Streamline process/measured/MNRJ8183_Actinernus@/tentacles/image9810.tif,Actinernus,MNRJ8183,tentacles
Streamline process/measured/MNRJ8183_Actinernus@/tentacles/image9833.tif,Actinernus,MNRJ8183,tentacles
Streamline process/measured/MNRJ8183_Actinernus@/tentacles/image9834.tif,Actinernus,MNRJ8183,tentacles
Streamline process/measured/MNRJ8183_Actinernus@/tentacles/image9835.tif,Actinernus,MNRJ8183,tentacles
Streamline process/measured/MNRJ8183_Actinernus@/tentacles/image9874.tif,Actinernus,MNRJ8183,tentacles
Streamline process/measured/MNRJ8183_Actinernus@/tentacles/image9895.tif,Actinernus,MNRJ8183,tentacles
Streamline process/measured/MNRJ8183_Actinernus@/tentacles/image9898.tif,Actinernus,MNRJ8183,tentacles
Streamline process/measured/Phelliactis americana/filament/image0037.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0039.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0043.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0054.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0066.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0067.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0068.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0084.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0088.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0089.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0093.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0094.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0107.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0108.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0110.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0114.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0115.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0117.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0118.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0121.tif,Phelliactis americana,,filament
Streamline process/measured/Phelliactis americana/filament/image0124.tif,Phelliactis americana,,filament
Streamline process/measured/PhelliactiscapricornisC07544/column/image0011.tif,Phelliactiscapricornis,C07544,column
Streamline process/measured/PhelliactiscapricornisC07544/column/image0012.tif,Phelliactiscapricornis,C07544,column
